_id|sort_order|name|name_de|name_fr|name_es|name_it|name_ja|goal|goal_de|goal_fr|goal_es|goal_it|goal_ja|hub|type|rank|goal_type|hunter_type|stars|location_id|time_limit|fee|reward|hrp|sub_goal|sub_goal_de|sub_goal_fr|sub_goal_es|sub_goal_it|sub_goal_ja|flavor|flavor_de|flavor_fr|flavor_es|flavor_it|flavor_ja|sub_reward|sub_hrp|permit_monster_id|metadata
11316|779|A Pinnacle Just for You|Ruinierte Ausdauer|La Cime et vous|Escenario en la cima|Spettacolo alle rovine elevate||Slay a Kirin|Erlege einen Kirin.|Tuer 1 Kirin|Abate un Kirin|Uccidi un Kirin||Guild|0|G|1|0|13|24|50|2700|26100|1120|None|-|Rien|Ninguno|Nessuno||My acquaintance says hunters love to pursue their prey as long as they've got the stamina to do so. Naturally, I was inclined to discover whether there was any truth to this. Would you mind popping up to the Ruined Pinnacle to demonstrate for me?|Ich habe von einem Bekannten gehört, dass Jäger ihre Beute nie entkommen lassen, solange sie noch Ausdauer haben. Kuriose Burschen! Ich würde das zu gerne einmal miterleben. Würdest du mir das auf der Zinne der Ruinen demonstrieren?|Une de mes connaissances soutient que les chasseurs aiment plus que tout poursuivre leur proie jusqu'à épuiser toute leur stamina. Rendez-vous à la Cime oubliée et aidez-moi à déterminer si cela est bien vrai.|Según dicen ciertas amistades mías, un cazador puede perseguir a su presa tanto tiempo como quiera, siempre que le quede resistencia. Lo que quisiera comprobar es si realmente es cierta la afirmación. ¿Irías de caza al Pico de las ruinas por mí?|Ho sentito dire che i cacciatori amano inseguire le loro prede fino all'ultimo respiro e mi piacerebbe sapere se è vero. Che ne diresti di fare un salto qui alle rovine elevate e farmi vedere dal vivo di che si tratta? Uno spettacolo solo per me!||0|0|0|0
11317|781|The Phantom Beast!|Der legendäre Kirin|La bête fantôme|¡Bestia fantasmal a la vista!|La bestia fantasma||Slay a Kirin|Erlege einen Kirin.|Tuer 1 Kirin|Abate un Kirin|Uccidi un Kirin||Guild|0|G|1|0|13|3|50|2700|26100|1120|Place flag on mountain top|Gildenflagge auf Gipfel setzen|Placer le drapeau au sommet|Coloca la bandera en la cima|Pianta bandiera Gilda||That thing we spotted up on the Arctic Ridge must have been the Phantom Beast. It radiated a faint light as it slid along the ground. Whoever hunts it down is in for some pretty sweet loot, that's for sure!|Das Monster, das wir im Schnee- gebirge entdeckt haben, muss der legendäre Drache Kirin gewesen sein! Er gab ein fahles Leuchten ab und glitt förmlich über den Boden. Wer den erlegt, kann sicher wertvolle Materialien bekommen!|Nous pensons avoir vu la légendaire bête fantôme à la Crête arctique. Elle émettait une étrange lueur et semblait glisser sur le sol. À mon avis, celui ou celle qui réussira à en venir à bout ne le regrettera pas !|El ser que avistamos en las Cimas Árticas ha de ser una bestia fantasmal. Despedía una tenue luz y se deslizaba sobre el suelo. Quien consiga cazarla podrá decir que le ha tocado el premio gordo de la lotería.|Quella creatura che abbiamo avvistato al monte artico deve essere la bestia fantasma. Si muoveva irradiando una debole luce. Chiunque la uccida conquisterà di sicuro un'ingente ricchezza!||3900|110|0|0
11318|780|Reality or Fantasy?|Eine Vision|Rêve ou réalité ?|¿Realidad o ilusión?|Sogno o realtà?||Slay a Kirin|Erlege einen Kirin.|Tuer 1 Kirin|Abate un Kirin|Uccidi un Kirin||Guild|0|G|1|0|13|1|50|2700|26100|1120|None|-|Rien|Ninguno|Nessuno||Ugh... The Jurassic Frontier... Yes, that's where the horned phantom showed itself... And unless that white beast's fury is stopped, the land will be plunged into disaster! Hunters of the Oracle, hear me! Defeat the Phantom Beast and fulfill the prophecy!|Das Jura-Grenzland... Ja, da hat der Gehörnte sich gezeigt... Wenn das Wü- ten des weißen Tieres nicht beendet wird, droht unserem Land der Unter- gang! Jäger des Orakels, ich beschwö- re euch... Besiegt den legendären Drachen und erfüllt die Prophezeiung!|Aaah... La Frontière jurassique... C'est là que ce spectre blanc à cornes s'est montré... Tant que personne ne l'aura vaincu, une malédiction sévira sur la région ! Chasseurs de l'Oracle, entendez mon appel et triomphez de la bête fantôme !|Ugh... La Fronda Arcaica... Allí es donde hizo su aparición esa bestia fantasmal con un cuerno en la frente... Si nadie detiene su furia, nuestra tierra está condenada. ¡Cazadores del oráculo! ¡Evitad la catástrofe y haced que se cumpla la profecía!|Oh... la frontiera giurassica... È là che ho visto il fantasma con le corna... Fermiamo la furia di quella bestia bianca prima che distrugga tutto! Cacciatori dell'Oracolo, ascoltatemi! Annientate la Bestia fantasma e adempiete alla profezia!||0|0|0|0
11319|757|Giant Dragon Invasion|Dracheninvasion|L'invasion du dragon géant|Invasión de dragón gigante|L'invasione del drago gigante||Slay a Lao-Shan Lung or repel it|Erlege einen Lao-Shan Lung oder wehre ihn ab.|Tuer ou repousser le Lao-Shan Lung|Abate al Lao-Shan Lung o ahuyéntalo|Uccidi un Lao-Shan Lung o mettilo in fuga||Guild|2|G|1|0|13|26|35|3100|30300|1570|None|-|Rien|Ninguno|Nessuno||An urgent report from the Schrade region came in. A Lao-Shan Lung has been attacking settlements there. I'd like you to help defend a fort on one of its regular attack paths. Pay attention to barricade integrity, and of course, keep an eye on the monster!|Wir haben einen Hilferuf aus Schrade erhalten. Ein Lao-Shan Lung greift dort Dörfer an. Deine Aufgabe wäre es, eine Festung auf einer seiner üblichen Angriffsrouten zu verteidigen. Achte auf den Zustand der Mauern und lasse niemals das Monster aus den Augen!|Un message urgent de Schrade vient d'arriver : un Lao-Shan Lung a attaqué la région. Il faut que vous participiez à la défense de la forteresse située sur son chemin ! Vous devrez surveiller l'intégrité du fort tout en gardant un œil sur le monstre.|Nos llega un informe urgente de la región de Skrad: sus zonas habitadas están sufriendo los ataques de un Lao-Shan Lung. Ayuda a defender la fortaleza situada en una de sus rutas de ataque. ¡No le quites ojo de encima, y que no destruya las barricadas!|Ho ricevuto un rapporto dalla regione di Schrade. Un Lao-Shan Lung sta attaccando le zone abitate. Vorrei che tu aiutassi a difendere una fortezza che si trova sul suo cammino, tesoro. Difendi le barricate e tieni d'occhio il mostro, mi raccomando!||0|0|0|0
11325|762|Trial by Fart|Furztaufe|Excès de confiance|Exceso de confianza|Il debutto di un cacciatore||Hunt a Congalala|Erjage einen Congalala.|Chasser 1 Congalala|Caza un Congalala|Caccia un Congalala||Guild|0|G|0|0|13|24|50|1400|13200|720|Wound Congalala's crest and claws|Congalala-Kamm und -Klauen verletzen|Blesser le Congalala (crête & griffes)|Hiere la cresta y las garras del Congalala|Ferisci cresta e artigli del Congalala||So, not to brag or anything but I'm a pretty big deal in my hunter class. They expect great things of me. So I thought I'd go prove them all right by hunting something awesome! Uh, I didn't realize Congalala are so hard to hunt though. Can you come save my reputation?|Ich will ja nicht prahlen, aber in meiner Jägerklasse bin ich der Hecht im Karpfenteich. Und um das zu unterstreichen, wollte ich was Krasses jagen - einen Congalala. Aber ich hatte ja keine Ahnung, wie schwer das ist. Kannst du meinen Ruf retten?|Loin de moi l'idée de me vanter, mais en tant que premier de ma classe, je dois être un modèle pour les autres. Je voulais chasser un Congalala pour montrer l'exemple, mais je crois que j'ai un peu sous-estimé la bête. Vous pourriez vous en occuper pour moi ?|No es por echarme flores, pero soy un cazador de primera. Como todos esperan que realice grandes hazañas, se me ocurrió cazar un Congalala. ¡Pero son unas bestias de cuidado! ¿Puedes cazar uno por mí para al menos salvar mi reputación?|Non faccio per vantarmi, ma io sono il migliore nella mia classe di caccia. Si aspettano tutti grandi cose da me! Allora ho deciso di cacciare qualcosa di enorme, ma non avevo messo in conto che i Congalala fossero ossi così duri... Puoi aiutarmi a salvare la faccia?||4200|70|0|0
11327|773|The Mud Must Flow|Schlamm-massel|Par amour pour la boue|Fascinación embarrada|Pepite di fango||Hunt a Barroth|Erjage einen Barroth.|Chasser 1 Barroth|Caza un Barroth|Caccia un Barroth||Guild|0|G|0|0|13|5|50|1400|13500|770|Wound Barroth's head and arms|Barroth-Kopf und -Arme verletzen|Blesser le Barroth (tête & pattes avant)|Hiere la cabeza y los brazos del Barroth|Ferisci testa e zampe ant. Barroth||Here's a tip: the most amazing thing from the Dunes is obviously the mud a Barroth flings off itself, once it's all dried in the sun! Ugh, just talking about it makes me want some. Hey, can you help me snag some?|Ein Tipp: Das Beste an den Dünen ist der Schlamm, den der Barroth abschüttelt, sobald er in der Sonne getrocknet ist. Aaah, allein der Gedanke daran macht mich schon ganz wild! Ich will den haben! Kannst du mir welchen besorgen? So richtig frisch?|J'ai un conseil pour vous : le véritable trésor des Dunes est la boue projetée par les Barroth, une fois qu'elle a été séchée au soleil ! C'est un matériau d'une exquise beauté, et j'adorerais que vous m'aidiez à en trouver !|Aquí va un secretillo: lo más valioso que puedes encontrar en las Dunas es el barro que el Barroth se sacude del cuerpo y que luego termina de secarse bajo el sol abrasador. ¡Lo que daría por hacerme con un poco de él! Tú podrías echarme una mano...|La cosa più eccezionale che si può trovare alle dune? Dei piccoli pezzi di fango secco che il Barroth si scrolla di dosso dopo essersi asciugato al sole! Ah, solo a parlarne mi viene voglia di possederne un esemplare! Potresti aiutarmi?||4200|80|0|0
11328|763|The Pinnacle of Good Records|Nur fürs Protokoll|Le phénomène de la Cime|Camuflaje a nivel profesional|Buone nuove dalle rovine||Hunt a Basarios|Erjage einen Basarios.|Chasser 1 Basarios|Caza un Basarios|Caccia un Basarios||Guild|0|G|0|0|13|24|50|1500|15000|770|Wound Basarios's back and tail|Basarios-Rücken und -Schwanz verletzen|Blesser le Basarios (dos & queue)|Hiere el lomo y la cola del Basarios|Ferisci dorso e coda del Basarios||Howdy everybody! Out on the road I saw huge boulders cracking together and something came lumbering out! It gave off a sort of black aura, and I thought, well darn, this is gonna make for one heck of a record! You wanna get over here and help me record it?|Hallo zusammen! Neulich auf der Straße stießen zwei Felsen zusammen, und da kam was raus. Was mit einer schwarzen Aura. Und da dachte ich mir, Mensch, das sollte mal jemand protokollieren. Kommst du mit und hilfst mir dabei?|Bonjour tout le monde ! Sur la route, j'ai vu de gros rochers se fendre. Il en est sorti quelque chose de gros et à l'aura maléfique ! Il faut absolument que quelqu'un prenne des notes sur ce monstre. Vous voulez bien me donner un coup de main ?|¡Buenas! Iba tan tranquilo caminando cuando vi un conjunto de rocas... ¡que no era tal! Empezaron a moverse y apareció la cabezota de un monstruo que tenía una mirada maléfica. ¡Tengo que dejar constancia de lo que he presenciado! ¿Me ayuda alguien?|Salve! Mentre ero in cammino, ho visto dei macigni muoversi, poi qualcosa è strisciato fuori! Ho subito pensato che si trattasse di un evento unico, da registrare negli annali! Ti andrebbe di raggiungermi e aiutarmi a scrivere un pezzo di storia?||4200|80|0|0
11329|771|Sweets for My Sweets|Süßes für die Süßen|Des douceurs pour mes douceurs|Dulce recompensa|Ogni dolce ha la sua storia||Hunt a Malfestio|Erjage einen Malfestio.|Chasser 1 Malfestio|Caza un Malfestio|Caccia un Malfestio||Guild|0|G|0|0|13|101|50|1500|15000|770|Wound Malfestio's head and tail|MalfestioKopf+Schwanz verletzen|Blesser le Malfestio (tête & queue)|Hiere Malfestio en cabeza/cola|Ferisci testa e coda del Malfestio||I wanna repay everyone who helped advertise my business by making a super awesome dessert! All the secret ingredients I need are in the Jurassic Frontier, but what is also there is a Malfestio! Eek! Hunty, pleeease help get rid of it? I'll give you cake? Please?|Ich will mich bei allen Unterstützern mit einem supertollen Dessert bedanken. Die geheimen Zutaten dafür gibt es alle im Jura-Grenzland - genau wie einen Malfestio. Iiiek! Jägerschnäuzchen, kannst du mir helfen? Du kriegst auch Kuchen!|Je veux remercier les Demoiselles qui m'ont aidée à me faire connaître en leur préparant un super dessert. Tous les ingrédients secrets dont j'ai besoin se trouvent à la Frontière jurassique, mais il y a aussi un Malfestio là-bas ! Vous voulez bien m'aider ?|"¡Quiero preparar un postre delicioso a mis clientes para agradecerles su fidelidad! Los ingredientes secretos que necesito se hallan en la Fronda Arcaica, pero hay un ""Malbestio"" rondando por allí y me da miedo. ¡Te daré un trozo de tarta si lo cazas!"|Vorrei ringraziare tutti quelli che mi hanno aiutato a promuovere la mia attività con un buonissimo dolce fatto con le mie manine! Tutti gli ingredienti segreti che mi servono, però, sono alla frontiera giurassica e là c'è anche un Malfestio! Puoi aiutarmi, per favore?||4200|80|0|0
11330|769|Zamtrios, Right Ahead!|Zamtrios voraus!|Zamtrios droit devant !|¡Un Zamtrios a proa!|Zamtrios dritto a prua!||Hunt a Zamtrios|Erjage einen Zamtrios.|Chasser 1 Zamtrios|Caza un Zamtrios|Caccia uno Zamtrios||Guild|0|G|0|0|13|14|50|1500|15000|770|Wound Zamtrios's head and tail|ZamtriosKopf+Schwanz verletzen|Blesser le Zamtrios (tête & queue)|Hiere Zamtrios en la cabeza y la cola|Ferisci testa e coda dello Zamtrios||It's unsinkable, they said. Enjoy the maiden voyage of this decadent ship, they said. It definitely won't be split in half by a marauding sharkbeast, they said. Look, can someone hunt this thing? The carpets are getting ruined in first class. I can't even look at steerage.|"""Unsinkbar!"", haben sie gesagt. ""Genieße die Jungfernfahrt in deka- dentem Luxus!"", haben sie gesagt. ""Es wird bestimmt kein wildes Haimonster das Schiff in Stücke reißen!"", haben sie gesagt. Alles Lüge! Kannst du wenigstens das Monster jagen?"|"""Insubmersible"", qu'ils disaient. ""La perle des océans, à l'épreuve des monstres les plus féroces"" qu'ils disaient. Eh bien devinez quoi : c'était du pipeau ! Et maintenant, il faut que quelqu'un vienne vite s'occuper de ce monstre, l'eau commence à monter..."|Me juraron que era imposible que el barco naufragara. Me dijeron que disfrutara del viaje de inauguración, que sería una experiencia única... ¡Y entonces apareció esa bestia con aspecto de tiburón y nos aguó la fiesta! Que alguien la cace, por favor.|Dicevano che non poteva affondare e di godersi il viaggio inaugurale di questa nave. Dicevano che non sarebbe mai stata spezzata in due. In prima classe sono messi male, figuriamoci in terza... Qualcuno deve fare qualcosa! Tu devi fare qualcosa!||4200|80|0|0
11331|770|Frozen Seaway Horror Story|Horror auf dem Frostseeweg|L'horreur de la Mer de glace|Cuento de terror en el canal|Paura al canale ghiacciato||Hunt a Khezu|Erjage einen Khezu.|Chasser 1 Khezu|Caza un Khezu|Caccia un Khezu||Guild|0|G|0|0|13|14|50|1400|13800|830|Wound Khezu's head & body|Khezu-Kopf und -Körper verletzen|Blesser le Khezu (tête & corps)|Hiere Khezu en la cabeza/cuerpo|Ferisci testa e corpo Khezu||I was crawling around a cave on the Frozen Seaway, looking for something, as one does, when I became aware of a presence. A white face floated in the dark behind me. A jagged mouth...a long...long...neck... -- Here the record ends --|"""Ich ging den Frostseeweg entlang und war auf der Suche, wie man das eben so ist, als ich eine Präsenz hinter mir spürte. Ein weißes Gesicht schwebte in der Dunkelheit... Ein scharfbezahnter Mund... ein langer... langer... Hals..."" Hier bricht der Bericht ab."|Je m'aventurais dans les cavernes de la Mer de glace, à la recherche de quelque chose, quand j'ai senti une présence. Derrière moi flottait un visage blanc, aux dents pointues, au bout d'un long... long cou... - Fin de l'enregistrement -|"""Me arrastraba por una cueva en el Canal Helado en busca de alguna noticia fresca cuando noté que alguien o algo me observaba. De repente vi detrás de mí una cara blanca cuyas enormes fauces me..."" (Aquí se interrumpe el relato.)"|Stavo passeggiando al canale ghiacciato, quando ho percepito una presenza vicino a me. Una testa bianca fluttuava alle mie spalle, con il suo collo lungo e quelle fauci eno -- Il resoconto si interrompe qui --||4200|80|0|0
